"","X","cluster"
"12887","ATHX",1
"12888","KRYS",1
"12889","PLXP",1
"12890","SLGL",1
"12891","ALOG",1
"12892","TORC",1
"12893","XOMA",1
"12894","NVIV",1
"12895","KIDS",1
"12896","PULM",1
"12897","SCYX",1
"12898","NTRA",1
"12899","MBOT",1
"12900","MOTS",1
"12901","APTO",1
"12902","MRSN",1
"12903","SNSS",1
"12904","VCYT",1
"12905","CGEN",1
"12906","FOMX",1
"12907","ACIU",1
"12908","MGEN",1
"12909","SELB",1
"12910","NCNA",1
"12911","KMPH",1
"12912","ZLAB",1
"12913","RCKT",1
"12914","MBIO",1
"12915","CLSN",1
"12916","IFRX",1
"12917","OCX",1
"12918","CLLS",1
"12919","NTEC",1
"12920","FBIO",1
"12921","ABLX",1
"12922","GLPG",1
"12923","AGRX",1
"12924","AGTC",1
"12925","CBIO",1
"12926","DCPH",1
"12927","SYRS",1
"12928","SPNE",1
"12929","MRUS",1
"12930","IMUC",1
"12931","CUE",1
"12932","INFU",1
"12933","MGNX",1
"12934","AMEH",1
"12935","AXSM",1
"12936","HTBX",1
"12937","KALV",1
"12938","MCRB",1
"12939","REPH",1
"12940","TYHT",1
"12941","KALA",1
"12942","PSTI",1
"12943","FVE",1
"12944","IBIO",1
"12945","VNRX",1
"12946","AGLE",1
"12947","RYTM",1
"12948","CERC",1
"12949","CBMG",1
"12950","ASND",1
"12951","BTAI",1
"12952","FENC",1
"12953","ANIK",1
"12954","SVRA",1
"12955","PRQR",1
"12956","UTMD",1
"12957","CATB",1
"12958","EOLS",1
"12959","MTNB",1
"12960","RSLS",1
"12961","ZYNE",1
"12962","SNOA",1
"12963","NSPR",1
"12964","DXR",1
"12965","RDHL",1
"12966","SPHS",1
"12967","AFAM",1
"12968","NHC",1
"12969","INFI",1
"12970","ATOS",1
"12971","BIOL",1
"12972","CGNT",1
"12973","JNP",1
"12974","MNOV",1
"12975","NURO",1
"12976","OVID",1
"12977","OXFD",1
"12978","PFNX",1
"12979","PLSE",1
"12980","RVP",1
"12981","SBPH",1
"12982","SNGX",1
"12983","CSBR",1
"12984","AVGR",1
"12985","CELC",1
"12986","ACHV",1
"12987","ALT",1
"12988","ANTH",1
"12989","CHFS",1
"12990","CPIX",1
"12991","DRIO",1
"12992","LIFE",1
"12993","LPCN",1
"12994","NEPT",1
"12995","OBLN",1
"12996","TROV",1
"12997","TTNP",1
"12998","VTVT",1
"12999","FWP",1
"13000","ALBO",1
"13001","URGN",1
"13002","JYNT",1
"13003","ATXI",1
"13004","CWBR",1
"13005","IRIX",1
"13006","CYAD",1
"13007","AKER",1
"13008","ATRI",1
"13009","AHPI",1
"13010","ARCT",1
"13011","AZRX",1
"13012","BDXA",1
"13013","BLPH",1
"13014","BSTC",1
"13015","CHEK",1
"13016","CYCC",1
"13017","DRAD",1
"13018","EDAP",1
"13019","EKSO",1
"13020","EYES",1
"13021","IRMD",1
"13022","KTOV",1
"13023","NVUS",1
"13024","OGEN",1
"13025","OPNT",1
"13026","RGLS",1
"13027","SLS",1
"13028","SYN",1
"13029","TENX",1
"13030","TNXP",1
"13031","TRIB",1
"13032","XENE",1
"13033","XTNT",1
"13034","PRTO",1
"13035","VRML",1
"13036","ACER",1
"13037","VLRX",1
"13038","SMMT",1
"13039","AEZS",1
"13040","AKTX",1
"13041","ALPN",1
"13042","ALRN",1
"13043","AMS",1
"13044","APEN",1
"13045","APOP",1
"13046","AQB",1
"13047","ATEC",1
"13048","BASI",1
"13049","BCLI",1
"13050","BFRA",1
"13051","BLFS",1
"13052","BMRA",1
"13053","BNTC",1
"13054","BPMX",1
"13055","BPTH",1
"13056","BVXV",1
"13057","BYSI",1
"13058","CANF",1
"13059","CAPR",1
"13060","CATS",1
"13061","CBLI",1
"13062","CCM",1
"13063","CDMOP",1
"13064","CEMI",1
"13065","CHMA",1
"13066","CLBS",1
"13067","CLGN",1
"13068","CLRB",1
"13069","CODX",1
"13070","CTXR",1
"13071","CVM",1
"13072","CYCCP",1
"13073","CYTR",1
"13074","DARE",1
"13075","DMPI",1
"13076","DVCR",1
"13077","DYNT",1
"13078","ELMD",1
"13079","EPIX",1
"13080","ERYP",1
"13081","EVFM",1
"13082","EVGN",1
"13083","EVOK",1
"13084","EYEG",1
"13085","EYEN",1
"13086","FBIOP",1
"13087","FCRE",1
"13088","FLGT",1
"13089","GEMP",1
"13090","GENE",1
"13091","ICCC",1
"13092","IDXG",1
"13093","IMMP",1
"13094","IMRN",1
"13095","ISR",1
"13096","KMDA",1
"13097","KZIA",1
"13098","LAKE",1
"13099","LLIT",1
"13100","MESO",1
"13101","MICR",1
"13102","MLSS",1
"13103","MSON",1
"13104","MTFB",1
"13105","MTP",1
"13106","MYOS",1
"13107","NAOV",1
"13108","NAVB",1
"13109","NBY",1
"13110","NDRA",1
"13111","NMRD",1
"13112","NNVC",1
"13113","NRCIB",1
"13114","OBSV",1
"13115","OPGN",1
"13116","ORMP",1
"13117","PAVM",1
"13118","PDEX",1
"13119","PMD",1
"13120","PRPH",1
"13121","SLNO",1
"13122","SRTS",1
"13123","SSKN",1
"13124","SSY",1
"13125","TRIL",1
"13126","TRPX",1
"13127","VRNA",1
"13128","VTGN",1
"13129","VVUS",1
"13130","VXRT",1
"13131","XBIO",1
"13132","XBIT",1
"13133","XTLB",1
"13134","ZYME",1
"13135","CMCSA",3
"13136","SIRI",1
"13137","CZR",1
"13138","F",4
"13139","NKE",1
"13140","BABA",4
"13141","GM",4
"13142","TWX",1
"13143","LOW",4
"13144","MAT",1
"13145","MIK",1
"13146","DIS",4
"13147","LEN",1
"13148","MGM",1
"13149","HOME",1
"13150","CCL",1
"13151","DISCA",1
"13152","EBAY",1
"13153","KBH",1
"13154","DISCK",1
"13155","ETSY",1
"13156","GES",1
"13157","WYNN",1
"13158","HBI",1
"13159","CHS",1
"13160","SBUX",1
"13161","LVS",1
"13162","IMAX",1
"13163","HD",4
"13164","MLCO",1
"13165","DHI",1
"13166","HRB",1
"13167","IPG",1
"13168","NYT",1
"13169","JCP",1
"13170","TV",1
"13171","SEE",1
"13172","M",1
"13173","TSLA",1
"13174","TPR",1
"13175","LKQ",1
"13176","FCAU",4
"13177","LULU",1
"13178","UAA",1
"13179","GTN",1
"13180","KAR",1
"13181","DKS",1
"13182","GPK",1
"13183","TJX",1
"13184","KSS",1
"13185","DRI",1
"13186","VFC",1
"13187","BLL",1
"13188","ODP",1
"13189","TOL",1
"13190","JMEI",1
"13191","GME",1
"13192","LB",1
"13193","TIF",1
"13194","DLPH",1
"13195","NCLH",1
"13196","WEN",1
"13197","GPS",1
"13198","MGA",1
"13199","AEO",1
"13200","SFIX",1
"13201","NWS",1
"13202","IP",1
"13203","DAN",1
"13204","BBY",1
"13205","SBH",1
"13206","YUM",1
"13207","GIII",1
"13208","CARS",1
"13209","GT",1
"13210","FWONK",1
"13211","ARMK",1
"13212","ILG",1
"13213","APTV",1
"13214","CTB",1
"13215","SKX",1
"13216","PHM",1
"13217","FL",1
"13218","BBBY",1
"13219","MAR",1
"13220","SHOO",1
"13221","ANF",1
"13222","MTOR",1
"13223","EVC",1
"13224","TSCO",1
"13225","URBN",1
"13226","ETM",1
"13227","TPH",1
"13228","IGT",1
"13229","BLMN",1
"13230","GNTX",1
"13231","RCL",1
"13232","W",1
"13233","MDC",1
"13234","YUMC",1
"13235","ALV",1
"13236","BYD",1
"13237","WGO",1
"13238","FBHS",1
"13239","EXPE",1
"13240","TVPT",1
"13241","OUT",1
"13242","CROX",1
"13243","QRTEA",1
"13244","TRIP",1
"13245","RH",1
"13246","HGV",1
"13247","VIAB",1
"13248","QSR",1
"13249","ETH",1
"13250","BGFV",1
"13251","EYE",1
"13252","CBS",1
"13253","WRK",1
"13254","MCD",4
"13255","AXL",1
"13256","SIG",1
"13257","CRI",1
"13258","TILE",1
"13259","CAKE",1
"13260","TMHC",1
"13261","BZUN",1
"13262","NWSA",1
"13263","ULTA",1
"13264","PRTY",1
"13265","JACK",1
"13266","CPRT",1
"13267","EAT",1
"13268","DXLG",1
"13269","OMC",1
"13270","REVG",1
"13271","MHK",1
"13272","SPWH",1
"13273","CTAS",1
"13274","HAS",1
"13275","AN",1
"13276","VC",1
"13277","DPZ",1
"13278","TTM",1
"13279","FIVE",1
"13280","LQ",1
"13281","SIX",1
"13282","HTHT",1
"13283","PENN",1
"13284","APRN",1
"13285","UA",4
"13286","THO",1
"13287","TGNA",1
"13288","THRM",1
"13289","HLT",1
"13290","PIR",1
"13291","STAY",1
"13292","ROST",1
"13293","CSL",1
"13294","WSM",1
"13295","BWA",1
"13296","CAL",1
"13297","OI",1
"13298","CWH",1
"13299","DECK",1
"13300","MATW",1
"13301","PLNT",1
"13302","MELI",1
"13303","SGMS",1
"13304","ARCO",1
"13305","JWN",1
"13306","SBGI",1
"13307","PLAY",1
"13308","TSE",1
"13309","LYV",1
"13310","ELY",1
"13311","H",1
"13312","EXPR",1
"13313","VSTO",1
"13314","SONC",1
"13315","DDS",1
"13316","CUK",1
"13317","KMX",1
"13318","PLCE",1
"13319","FND",1
"13320","SCHL",1
"13321","SEAS",1
"13322","WPRT",1
"13323","BOOT",1
"13324","RL",1
"13325","ALSN",1
"13326","GPC",1
"13327","AMC",1
"13328","GCI",1
"13329","ORLY",1
"13330","HOG",1
"13331","TUP",1
"13332","ADNT",1
"13333","AAP",1
"13334","TXRH",1
"13335","LZB",1
"13336","CVGI",1
"13337","MUSA",1
"13338","CNK",1
"13339","MTN",1
"13340","LEE",1
"13341","BJRI",1
"13342","EVRI",1
"13343","PII",1
"13344","TLRD",1
"13345","SCI",1
"13346","BERY",1
"13347","CCK",1
"13348","CPS",1
"13349","HIBB",1
"13350","LGIH",1
"13351","CMG",1
"13352","DNKN",1
"13353","FRAN",1
"13354","QUOT",1
"13355","PKG",1
"13356","DENN",1
"13357","RRR",1
"13358","MDCA",1
"13359","WLH",1
"13360","CETV",1
"13361","PZZA",1
"13362","BGI",1
"13363","POOL",1
"13364","COLM",1
"13365","CBD",1
"13366","LOCO",1
"13367","RUSHA",1
"13368","WMS",1
"13369","MCFT",1
"13370","ERI",1
"13371","FOSL",1
"13372","OSTK",1
"13373","FOXF",1
"13374","LEG",1
"13375","BC",1
"13376","MBUU",1
"13377","ZUMZ",1
"13378","SSP",1
"13379","BATRK",1
"13380","DLTH",1
"13381","GOOS",1
"13382","GDEN",1
"13383","PVH",1
"13384","ASNA",1
"13385","VRA",1
"13386","BFAM",1
"13387","TEN",1
"13388","SUP",1
"13389","LL",1
"13390","LEA",1
"13391","TAST",1
"13392","MOD",1
"13393","WBC",1
"13394","SAH",1
"13395","HZO",1
"13396","SLGN",1
"13397","HMC",4
"13398","GPI",1
"13399","HOV",1
"13400","AMCX",1
"13401","TPX",1
"13402","PLYA",1
"13403","HVT",1
"13404","DIN",1
"13405","DESP",1
"13406","SON",1
"13407","NLS",1
"13408","LSXMK",1
"13409","GIL",1
"13410","NEWM",1
"13411","TCS",1
"13412","GEF",1
"13413","MPAA",1
"13414","MTH",1
"13415","CONN",1
"13416","TOUR",1
"13417","CHH",1
"13418","MDP",1
"13419","WWE",1
"13420","MINI",1
"13421","MMYT",1
"13422","BKNG",1
"13423","VSI",1
"13424","LCII",1
"13425","RRGB",1
"13426","HUD",1
"13427","JILL",1
"13428","WWW",1
"13429","SCVL",1
"13430","FUN",1
"13431","DORM",1
"13432","AIN",1
"13433","AZO",1
"13434","TM",3
"13435","LAD",1
"13436","SNBR",1
"13437","FLWS",1
"13438","MSG",1
"13439","CBRL",1
"13440","ENT",1
"13441","LE",1
"13442","PAG",1
"13443","BBGI",1
"13444","FNKO",1
"13445","NCMI",1
"13446","EROS",1
"13447","GAIA",1
"13448","MSGN",1
"13449","BKE",1
"13450","TA",1
"13451","INWK",1
"13452","MNRO",1
"13453","MCHX",1
"13454","SHAK",1
"13455","GOLF",1
"13456","PSO",1
"13457","CVNA",1
"13458","FWONA",1
"13459","LSXMA",1
"13460","PATK",1
"13461","INUV",1
"13462","NXST",1
"13463","WING",1
"13464","BZH",1
"13465","KIRK",1
"13466","VAC",1
"13467","ZAGG",1
"13468","FGP",1
"13469","TRVG",1
"13470","BXG",1
"13471","RELX",1
"13472","ICON",1
"13473","RGS",1
"13474","CCO",1
"13475","TSG",1
"13476","ATR",1
"13477","ABG",1
"13478","CATO",1
"13479","CCS",1
"13480","CHUY",1
"13481","CTRN",1
"13482","RACE",1
"13483","HI",1
"13484","WBAI",1
"13485","CHDN",1
"13486","RICK",1
"13487","FRGI",1
"13488","SKY",1
"13489","MOV",1
"13490","CRWS",1
"13491","SODA",1
"13492","LQDT",1
"13493","TSQ",1
"13494","PBPB",1
"13495","TACO",1
"13496","NDLS",1
"13497","UNF",1
"13498","CLUB",1
"13499","RUTH",1
"13500","HABT",1
"13501","CSS",1
"13502","SRI",1
"13503","BNED",1
"13504","MED",1
"13505","MCRI",1
"13506","AGS",1
"13507","XOXO",1
"13508","JAKK",1
"13509","CMPR",1
"13510","PRTS",1
"13511","RLH",1
"13512","WPP",1
"13513","BBRG",1
"13514","OXM",1
"13515","CMT",1
"13516","RDI",1
"13517","BBW",1
"13518","LCUT",1
"13519","JAX",1
"13520","DLB",1
"13521","NATH",1
"13522","MCS",1
"13523","YTRA",1
"13524","SMP",1
"13525","SECO",1
"13526","RCKY",1
"13527","SYX",1
"13528","GCO",1
"13529","NVR",1
"13530","SQBG",1
"13531","BLBD",1
"13532","SMRT",1
"13533","WKHS",1
"13534","IHG",1
"13535","BATRA",1
"13536","EDUC",1
"13537","FLXS",1
"13538","VALU",1
"13539","MYE",1
"13540","NC",1
"13541","EVI",1
"13542","CNET",1
"13543","HOFT",1
"13544","ICLK",1
"13545","SALM",1
"13546","TAX",1
"13547","GHC",1
"13548","CSV",1
"13549","LIND",1
"13550","WEYS",1
"13551","STKS",1
"13552","VOXX",1
"13553","SORL",1
"13554","CRMT",1
"13555","UFAB",1
"13556","LITB",1
"13557","PERY",1
"13558","MHO",1
"13559","CNTY",1
"13560","STON",1
"13561","TLYS",1
"13562","DXYN",1
"13563","CYRX",1
"13564","KNDI",1
"13565","CLAR",1
"13566","PLOW",1
"13567","CVCO",1
"13568","ARKR",1
"13569","SRAX",1
"13570","SSI",1
"13571","NYNY",1
"13572","ARD",1
"13573","JOUT",1
"13574","MLR",1
"13575","SGC",1
"13576","EBAYL",1
"13577","BH",1
"13578","UFPT",1
"13579","VIA",1
"13580","BSET",1
"13581","CIDM",1
"13582","CULP",1
"13583","DLA",1
"13584","FLL",1
"13585","NTN",1
"13586","NVFY",1
"13587","RAVE",1
"13588","STRT",1
"13589","TLF",1
"13590","TWMC",1
"13591","UFI",1
"13592","YOGA",1
"13593","CSSE",1
"13594","MKGI",1
"13595","RUSHB",1
"13596","ADOM",1
"13597","AHC",1
"13598","ATV",1
"13599","BDL",1
"13600","BTN",1
"13601","BURG",1
"13602","CAAS",1
"13603","CPHC",1
"13604","CTIB",1
"13605","CXDC",1
"13606","DGSE",1
"13607","DHXM",1
"13608","DISCB",1
"13609","DJCO",1
"13610","DSWL",1
"13611","DVD",1
"13612","EMMS",1
"13613","ESCA",1
"13614","EVK",1
"13615","FAT",1
"13616","FFHL",1
"13617","FORD",1
"13618","FORK",1
"13619","FUV",1
"13620","GNUS",1
"13621","GTIM",1
"13622","HHS",1
"13623","HOVNP",1
"13624","INSE",1
"13625","ISIG",1
"13626","JMU",1
"13627","KBSF",1
"13628","LSXMB",1
"13629","LUB",1
"13630","MANU",1
"13631","MNI",1
"13632","NAKD",1
"13633","NTZ",1
"13634","NWHM",1
"13635","PRPL",1
"13636","QRTEB",1
"13637","RDIB",1
"13638","RMBL",1
"13639","SAUC",1
"13640","SGA",1
"13641","SHSP",1
"13642","SYPR",1
"13643","TKAT",1
"13644","UONE",1
"13645","UONEK",1
"13646","VNCE",1
"13647","WINA",1
"13648","XELB",1
"13649","GE",3
"13650","DAL",4
"13651","BA",4
"13652","JBLU",1
"13653","KNX",1
"13654","NLSN",1
"13655","LUV",1
"13656","CSX",1
"13657","PAYX",1
"13658","MMM",4
"13659","ARNC",1
"13660","UAL",1
"13661","DE",4
"13662","AAL",1
"13663","CAT",4
"13664","DOV",1
"13665","RTN",1
"13666","BAH",1
"13667","UTX",4
"13668","ZTO",1
"13669","ADT",1
"13670","EMR",1
"13671","ADP",1
"13672","AER",1
"13673","ETN",1
"13674","ATI",1
"13675","HON",4
"13676","BCO",1
"13677","UNP",4
"13678","CNDT",1
"13679","LMT",1
"13680","MTZ",1
"13681","UPS",4
"13682","PAY",1
"13683","GD",1
"13684","PWR",1
"13685","STNG",1
"13686","RSG",1
"13687","TOPS",1
"13688","KMT",1
"13689","FLR",1
"13690","FDX",4
"13691","AOBC",1
"13692","GWW",1
"13693","CMI",1
"13694","CNHI",1
"13695","NSC",1
"13696","CAAP",1
"13697","HA",1
"13698","AVYA",1
"13699","ITW",1
"13700","IRM",1
"13701","NOC",1
"13702","FLT",1
"13703","RXN",1
"13704","OSK",1
"13705","AMN",1
"13706","PCAR",1
"13707","IR",1
"13708","TISI",1
"13709","HMSY",1
"13710","KSU",1
"13711","GLOG",1
"13712","JBHT",1
"13713","TXT",1
"13714","EXPD",1
"13715","WERN",1
"13716","HCSG",1
"13717","CP",1
"13718","PNR",1
"13719","NAT",1
"13720","MLHR",1
"13721","FAST",1
"13722","BR",1
"13723","XPO",1
"13724","AGCO",1
"13725","CAR",1
"13726","URI",1
"13727","MCO",1
"13728","KBR",1
"13729","AQUA",1
"13730","FISV",1
"13731","SAVE",1
"13732","CVA",1
"13733","SCS",1
"13734","CXW",1
"13735","PH",1
"13736","HDS",1
"13737","ATSG",1
"13738","ALLE",1
"13739","ERJ",1
"13740","AOS",1
"13741","KTOS",1
"13742","TRN",1
"13743","SPGI",1
"13744","RYAAY",1
"13745","HTZ",1
"13746","IEX",1
"13747","EFX",1
"13748","SWK",1
"13749","SNDR",1
"13750","ROK",1
"13751","WM",1
"13752","RHI",1
"13753","AL",1
"13754","GNRT",1
"13755","TDG",1
"13756","CAJ",4
"13757","CNI",1
"13758","SPAR",1
"13759","NMFC",1
"13760","BLDP",1
"13761","WCN",1
"13762","ABM",1
"13763","TYME",1
"13764","GTES",1
"13765","ALK",1
"13766","TEX",1
"13767","HDSN",1
"13768","CVEO",1
"13769","TRU",1
"13770","XYL",1
"13771","DY",1
"13772","CVG",1
"13773","QUAD",1
"13774","WAIR",1
"13775","TPC",1
"13776","ECHO",1
"13777","SSW",1
"13778","BECN",1
"13779","MWA",1
"13780","TKR",1
"13781","CLGX",1
"13782","G",1
"13783","CFX",1
"13784","CMCO",1
"13785","CRS",1
"13786","CATM",1
"13787","KNL",1
"13788","MRTN",1
"13789","DLX",1
"13790","MAN",1
"13791","AAXN",1
"13792","TNET",1
"13793","EEFT",1
"13794","COL",1
"13795","TRI",1
"13796","PBI",1
"13797","JEC",1
"13798","WWD",1
"13799","TTC",1
"13800","HOLI",1
"13801","WAB",1
"13802","MTW",1
"13803","MIC",1
"13804","CHRW",1
"13805","LTM",1
"13806","DXPE",1
"13807","SPR",1
"13808","MIDD",1
"13809","RCII",1
"13810","SERV",1
"13811","WNC",1
"13812","CSGP",1
"13813","FLS",1
"13814","WBT",1
"13815","RS",1
"13816","HEI",1
"13817","BWXT",1
"13818","WOR",1
"13819","HTLD",1
"13820","NAV",1
"13821","HII",1
"13822","MSA",1
"13823","ACM",1
"13824","SRCL",1
"13825","RYI",1
"13826","WNS",1
"13827","GLNG",1
"13828","RPXC",1
"13829","RRD",1
"13830","TBI",1
"13831","MGRC",1
"13832","SPXC",1
"13833","TGI",1
"13834","R",1
"13835","GPN",1
"13836","FBM",1
"13837","FLOW",1
"13838","AVY",1
"13839","DHT",1
"13840","AAWW",1
"13841","DCI",1
"13842","FTAI",1
"13843","DSS",1
"13844","SBLK",1
"13845","CWST",1
"13846","AAN",1
"13847","LPG",1
"13848","AJRD",1
"13849","MLI",1
"13850","NDSN",1
"13851","ASC",1
"13852","LII",1
"13853","OSG",1
"13854","JKHY",1
"13855","ADSW",1
"13856","VRSK",1
"13857","AQMS",1
"13858","ATTO",1
"13859","DAR",1
"13860","GMLP",1
"13861","SNA",1
"13862","TNK",1
"13863","CPA",1
"13864","ASTE",1
"13865","UEPS",1
"13866","NMM",1
"13867","HSII",1
"13868","KEX",1
"13869","B",1
"13870","SCHN",1
"13871","NM",1
"13872","HSON",1
"13873","GVA",1
"13874","ODFL",1
"13875","TGP",1
"13876","ROP",1
"13877","SITE",1
"13878","RBA",1
"13879","NVGS",1
"13880","AZUL",1
"13881","ACTG",1
"13882","GATX",1
"13883","MSM",1
"13884","GGG",1
"13885","GTLS",1
"13886","SKYW",1
"13887","NPO",1
"13888","SHLO",1
"13889","ITT",1
"13890","WCC",1
"13891","BRC",1
"13892","MCRN",1
"13893","SFL",1
"13894","PMTS",1
"13895","SALT",1
"13896","STB",1
"13897","GBX",1
"13898","GWR",1
"13899","VVI",1
"13900","EGL",1
"13901","ICFI",1
"13902","ACIW",1
"13903","CECE",1
"13904","III",1
"13905","YRCW",1
"13906","KRNT",1
"13907","CYD",1
"13908","MYRG",1
"13909","GLDD",1
"13910","LIQT",1
"13911","ENV",1
"13912","CAE",1
"13913","HXL",1
"13914","EME",1
"13915","PHG",1
"13916","HEES",1
"13917","LKSD",1
"13918","HUBG",1
"13919","TWI",1
"13920","DCO",1
"13921","MMS",1
"13922","ERII",1
"13923","AEGN",1
"13924","PRIM",1
"13925","ZBRA",1
"13926","BGG",1
"13927","RADA",1
"13928","GOGL",1
"13929","CCRN",1
"13930","JBT",1
"13931","CMRE",1
"13932","TPIC",1
"13933","CRAI",1
"13934","AIT",1
"13935","SNX",1
"13936","WTTR",1
"13937","EEX",1
"13938","ACCO",1
"13939","ASGN",1
"13940","OMAB",1
"13941","ATKR",1
"13942","UHAL",1
"13943","VMI",1
"13944","AYR",1
"13945","FCN",1
"13946","WEX",1
"13947","ADES",1
"13948","BOOM",1
"13949","EXLS",1
"13950","RTRX",1
"13951","MNTX",1
"13952","LSTR",1
"13953","ARTX",1
"13954","SRT",1
"13955","CBZ",1
"13956","SAIA",1
"13957","RRTS",1
"13958","GOL",1
"13959","VEC",1
"13960","AIR",1
"13961","CPLP",1
"13962","JOBS",1
"13963","ASPS",1
"13964","SB",1
"13965","DSKE",1
"13966","EURN",1
"13967","TGH",1
"13968","FWRD",1
"13969","MARA",1
"13970","LECO",1
"13971","ROL",1
"13972","FELE",1
"13973","PRGX",1
"13974","EXPO",1
"13975","KFY",1
"13976","HRI",1
"13977","LDL",1
"13978","PRLB",1
"13979","CR",1
"13980","LNN",1
"13981","CETX",1
"13982","CODI",1
"13983","AVAV",1
"13984","DSX",1
"13985","HDNG",1
"13986","GIFI",1
"13987","BGSF",1
"13988","SSD",1
"13989","TNC",1
"13990","HURN",1
"13991","WLDN",1
"13992","WSC",1
"13993","CVTI",1
"13994","TRTN",1
"13995","NNBR",1
"13996","NNA",1
"13997","ROLL",1
"13998","NSSC",1
"13999","AMRC",1
"14000","EGLE",1
"14001","TNP",1
"14002","CLCT",1
"14003","BBSI",1
"14004","VLRS",1
"14005","CIR",1
"14006","THR",1
"14007","DHX",1
"14008","KFRC",1
"14009","TRS",1
"14010","NSP",1
"14011","OMEX",1
"14012","RECN",1
"14013","ASR",1
"14014","MORN",1
"14015","HZN",1
"14016","AIMC",1
"14017","ARII",1
"14018","PAC",1
"14019","CTEK",1
"14020","NVEE",1
"14021","ATRO",1
"14022","AZZ",1
"14023","ECOL",1
"14024","SMHI",1
"14025","AVH",1
"14026","TOO",1
"14027","GV",1
"14028","HNI",1
"14029","FSS",1
"14030","JASN",1
"14031","FRO",1
"14032","HY",1
"14033","CLH",1
"14034","MATX",1
"14035","HCKT",1
"14036","BOMN",1
"14037","ALGT",1
"14038","WTS",1
"14039","RAIL",1
"14040","FIX",1
"14041","ARCB",1
"14042","ACRX",1
"14043","CAI",1
"14044","MG",1
"14045","HAYN",1
"14046","ORN",1
"14047","SPEX",1
"14048","GRC",1
"14049","FLY",1
"14050","AGX",1
"14051","GNK",1
"14052","HCCI",1
"14053","NXTD",1
"14054","INSW",1
"14055","DCIX",1
"14056","KAMN",1
"14057","HIL",1
"14058","NL",1
"14059","GHM",1
"14060","CUB",1
"14061","RGR",1
"14062","TTEC",1
"14063","ULBI",1
"14064","KELYA",1
"14065","HMLP",1
"14066","CSWI",1
"14067","RAVN",1
"14068","KNOP",1
"14069","VRTV",1
"14070","TTEK",1
"14071","CCF",1
"14072","RLGT",1
"14073","CEA",1
"14074","HBP",1
"14075","ZEUS",1
"14076","REIS",1
"14077","FORR",1
"14078","STRL",1
"14079","STCN",1
"14080","GRAM",1
"14081","STN",1
"14082","CVU",1
"14083","EBF",1
"14084","PANL",1
"14085","IEP",1
"14086","ESNC",1
"14087","MPX",1
"14088","USAK",1
"14089","TG",1
"14090","IESC",1
"14091","KAI",1
"14092","BOSC",1
"14093","NPK",1
"14094","POWL",1
"14095","TITN",1
"14096","GSL",1
"14097","PFSW",1
"14098","TWIN",1
"14099","VSEC",1
"14100","SP",1
"14101","ALG",1
"14102","AXU",1
"14103","CREG",1
"14104","GENC",1
"14105","XONE",1
"14106","ULH",1
"14107","ERA",1
"14108","ESLT",1
"14109","GASS",1
"14110","KEQU",1
"14111","LTBR",1
"14112","MHH",1
"14113","PIXY",1
"14114","SEII",1
"14115","CCRC",1
"14116","EML",1
"14117","PFMT",1
"14118","GFN",1
"14119","JOB",1
"14120","AP",1
"14121","BWEN",1
"14122","CASS",1
"14123","CLWT",1
"14124","CVV",1
"14125","FSTR",1
"14126","FTEK",1
"14127","LMB",1
"14128","MAGS",1
"14129","PKOH",1
"14130","PPIH",1
"14131","RMGN",1
"14132","SGBX",1
"14133","SPLP",1
"14134","STAF",1
"14135","UUU",1
"14136","ZNH",1
"14137","SEB",1
"14138","NES",1
"14139","WLFC",1
"14140","CLIR",1
"14141","SINO",1
"14142","SWP",1
"14143","SGRP",1
"14144","MICT",1
"14145","ACY",1
"14146","AIRI",1
"14147","AIRT",1
"14148","APDN",1
"14149","ARCW",1
"14150","ARTW",1
"14151","ASTC",1
"14152","AWX",1
"14153","AXR",1
"14154","BKYI",1
"14155","BLNK",1
"14156","CETXP",1
"14157","CIX",1
"14158","CODA",1
"14159","CUO",1
"14160","CVR",1
"14161","DAC",1
"14162","DGLY",1
"14163","DLHC",1
"14164","DLNG",1
"14165","EEI",1
"14166","ELEC",1
"14167","ENG",1
"14168","ESEA",1
"14169","ESTR",1
"14170","GFNCP",1
"14171","GLBS",1
"14172","GMLPP",1
"14173","GPAQ",1
"14174","GPAQU",1
"14175","GSH",1
"14176","GTYH",1
"14177","HEBT",1
"14178","HIHO",1
"14179","HWCC",1
"14180","IDSA",1
"14181","INS",1
"14182","IPWR",1
"14183","ISSC",1
"14184","KBLM",1
"14185","KELYB",1
"14186","KIQ",1
"14187","LACQ",1
"14188","LACQU",1
"14189","LAWS",1
"14190","LAZY",1
"14191","LGC",1
"14192","LIVE",1
"14193","LIVX",1
"14194","LXFR",1
"14195","MOSC",1
"14196","NEBU",1
"14197","NEBUU",1
"14198","NESR",1
"14199","NEWA",1
"14200","NTRP",1
"14201","OFLX",1
"14202","OMAD",1
"14203","ORGS",1
"14204","PATI",1
"14205","PESI",1
"14206","PFIN",1
"14207","PTSI",1
"14208","PXS",1
"14209","RCMT",1
"14210","RWGE",1
"14211","SCX",1
"14212","SHIP",1
"14213","SIF",1
"14214","SMED",1
"14215","SPCB",1
"14216","SWJ",1
"14217","SXI",1
"14218","TATT",1
"14219","TAYD",1
"14220","TMSR",1
"14221","TPGH",1
"14222","TRMD",1
"14223","USDP",1
"14224","VIRC",1
"14225","VTNR",1
