"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Market.Cap","cluster"
"MTSC 2016",-0.473884052866993,0.0330753397523007,0.00380263795628167,-0.00327337388360725,-0.00376677354702159,767549881.76,"2"
"CTG 2016",-0.537510390806093,0.0209045367974867,0.00578080823048539,0.00512307620218359,-0.0208025344202402,68715742.32,"2"
"TRT 2016",-0.542243442753507,0.021133531281416,0.00575921464086496,0.00583626062188137,-0.0212962378950216,12576736.9,"2"
"VPG 2016",-0.534277654236708,0.0186471048912286,0.00580895244963492,0.00639807945846689,-0.0229276868303917,249332636.7,"2"
"MSN 2016",-0.542987345978485,0.0208336865587383,0.00570373639964288,0.00652864953096224,-0.0211662803594004,22789058.88,"2"
"IOTS 2016",-0.536581269754322,0.0394097380920545,0.00533591185810911,0.000760417531378375,-0.0076356207575639,30979902,"2"
"NVEC 2016",-0.5276205930691,0.0215756647790055,0.00601611084826915,0.00730800293506276,-0.0343671180524887,273879087.85,"2"
"PCTI 2016",-0.536060234245657,0.0365922291728121,0.00679589447213127,0.00300813095847298,-0.0105992581392747,94672654.44,"2"
"SPNS 2016",-0.521781966382289,0.037766433388346,0.00544798136820369,0.00463857628953278,-0.0215680595764614,4.83e+08,"2"
"ACMR 2016",-0.540889254306154,0.0242569927555514,0.00573644082949458,0.00477394813624396,-0.0200499354823258,50924383.41,"2"
"BELFB 2016",-0.508362265219473,0.0393947729370431,0.00638855647593081,0.00385846242212688,-0.0249861892286449,726444558.45,"2"
"CPST 2016",-0.564090972866697,0.0375064899491811,0.00605180591006308,0.00100358398682053,0.0158668246441398,33473408,"2"
"ELSE 2016",-0.542456653721698,0.021610004750728,0.00574335103180982,0.00574397708681017,-0.0214438931962654,11884323.5,"2"
"EVOL 2016",-0.540440764348211,0.0238207455617761,0.00577544729721819,0.00590811662713751,-0.0197816447737324,49415672.65,"2"
"IPDN 2016",-0.543449432985192,0.0212494208168558,0.00561397416297486,0.0051331961378923,-0.0195150691644223,37170451.26,"2"
"LORL 2016",-0.55774182388275,0.0281041821638121,0.00935249181697674,0.00424609273114114,0.00132540487022418,875296136.3,"2"
"MYSZ 2016",-0.544297660473668,0.0212493080450884,0.00582200705755135,0.00563139398260206,-0.0203654704870466,87026850,"2"
"PAR 2016",-0.533966015327771,0.03002259312652,0.00546306214230869,0.00484154167067804,-0.0200240277396605,86776321.5,"2"
"QUMU 2016",-0.540001628899261,0.0296484339997073,0.00557209330808319,0.00273822548784007,-0.014671900373544,23072607.5,"2"
"RDCM 2016",-0.537964210913761,0.0318371089120893,0.00538983060173842,0.0041423433239372,-0.0141093815184037,266600100,"2"
"RELL 2016",-0.536582101029291,0.0205037089623038,0.00571073103544357,0.00431681936233214,-0.0253223063329092,66786527.6,"2"
"SPRT 2016",-0.546586491477815,0.0298423035936831,0.00580078850358681,0.00281454264887914,-0.0086130559454745,47198406.45,"2"
"WSTL 2016",-0.544108605467376,0.0386808910142671,0.00551210574123314,0.00185909555123199,-0.00334046974108046,71403883.2,"2"
"XELA 2016",-0.499280833181604,-0.0123259519007222,0.0027775574854426,-0.00711212075626531,0.0501624952747602,434441875,"2"
"WIRE 2016",-0.510286852769998,0.0200279314739147,0.00671841640671743,0.01047782671554,-0.0463534126942511,928473190.4,"2"
"APWC 2016",-0.538428299106812,0.0201931405699283,0.00563546388298389,0.0066797980265575,-0.0234550876049607,34550000,"2"
"AWRE 2016",-0.539686976312597,0.027769645339213,0.00579674127728847,0.00484378306355052,-0.017983345421152,139174629.15,"2"
"BDR 2016",-0.541828839757044,0.0238415011644585,0.00568758457349322,0.00518292938460623,-0.0191066336058691,4615744.29,"2"
"BNSO 2016",-0.541529753778195,0.0229526686995021,0.00569602416980131,0.00567839722644367,-0.0199611043077075,7240860,"2"
"CTS 2016",-0.499941817126251,0.0395970377254765,0.00689884622461666,0.00333443495999441,-0.0285589630875451,737102047.5,"2"
"ESP 2016",-0.53974743005818,0.0220791292585869,0.00579092831932109,0.00610618957255392,-0.0228396918566511,61505430.84,"2"
"IIN 2016",-0.540537445868588,0.0251644513035194,0.00566852959357613,0.00456928324399433,-0.0181425717305886,45570988,"2"
"ISNS 2016",-0.541780027699809,0.0237598527357024,0.00567780338615805,0.00533422645838833,-0.0198827010920852,18502463.2,"2"
"LOV 2016",-0.542735176637017,0.020307404893533,0.00584554705964519,0.00618605359412695,-0.018786572761913,1258271669.76,"2"
"MGIC 2016",-0.528113307219697,0.0239906158120036,0.00559665089025811,0.00712359432572402,-0.0251291135229695,82892551.5,"2"
"MOSY 2016",-0.54502544560301,0.0383297309084393,0.00570417442542408,0.000194658980006267,-0.00313562852331884,17239560,"2"
"OIIM 2016",-0.535402236854046,0.0360626473940297,0.00549340841105568,0.00177637899592362,-0.014180902545755,46328060,"2"
"PERI 2016",-0.503354860021014,0.049505425719106,0.00383363292076243,-0.000726584911545908,-0.00599087308979604,86856000,"2"
"POLA 2016",-0.542069544179199,0.0212754492670568,0.00607862232443767,0.00591014090196996,-0.0219384408459434,83275158.8,"2"
"PPSI 2016",-0.54156949739329,0.0200917362151792,0.0058815442722907,0.00479074848418447,-0.0213988387743533,52198272,"2"
"SGOC 2016",-0.540798606664855,0.0240998420969982,0.00564378225888709,0.00471617639088619,-0.0199090673921892,2353525831.25,"2"
"SMIT 2016",-0.543178880423626,0.0211564322253426,0.00577555500581022,0.00574657274822854,-0.0210444485105286,6830674.8,"2"
"STRM 2016",-0.538162396185738,0.0329761548264437,0.00541415591782711,0.00337518147373313,-0.0124189927480509,31368511.8,"2"
"TESS 2016",-0.526568055676107,0.020483580296529,0.00557533736527099,0.00730062928053921,-0.0297395111671459,138905617.64,"2"
"VJET 2016",-0.54328400287666,0.0243751997454654,0.00581414065476875,0.00368213846398371,-0.0179518684733873,58032000,"2"
"VVPR 2016",-0.543386899957052,0.0208048791442767,0.00578330808925934,0.00584570860825543,-0.0211064587871763,45470178,"2"
"WYY 2016",-0.544175657922519,0.0221234835814363,0.00574126587010158,0.00587278357089551,-0.0182178174654791,71975216.58,"2"
"ZDGE 2016",-0.542634180437469,0.021350059821388,0.00574672041219137,0.00595393228861171,-0.020954276774197,37711356.3,"2"
"MTLS 2016",-0.529733290879016,0.0347291662754775,0.00535205511467755,0.00279723992958223,-0.014958051854241,605286750,"2"
"PLPC 2016",-0.513951611637076,0.0303245409335985,0.00537785096597075,0.00451142975425691,-0.0296136792475549,296317200.78,"2"
"AMSWA 2016",-0.525921079532019,0.0325004703430984,0.00555292683268537,0.0050153484596611,-0.0234588635772084,265985152.3,"2"
"MIND 2016",-0.546059886682326,0.0215132179101069,0.00726308646938121,0.00623136732236175,-0.0143846405909542,34578761.36,"2"
"ICAD 2016",-0.543005603627785,0.0337732233778602,0.00557911184102412,0.0025227740236983,-0.00825518975863484,51991191.36,"2"
"GRVY 2016",-0.541583213002953,0.0220042176226411,0.00602947577540285,0.00585626811216453,-0.0212973684289542,281677715,"2"
"MLAB 2016",-0.530581457090583,0.024778478117463,0.00577815627646056,0.00529872349979498,-0.0212264782375063,349415972.8,"2"
"SGMA 2016",-0.538297010238488,0.0209298884545812,0.00572605640746054,0.00625121462119825,-0.0206800565698685,25450596.9,"2"
"AEY 2016",-0.540620022437129,0.0208239988779893,0.00570827138927413,0.00601280487158033,-0.0226866791745194,17734911.25,"2"
"AMRH 2016",-0.541435580118585,0.024023276491899,0.00520590549853817,0.00459630030970183,-0.0185265975599775,90397677.72,"2"
"AUDC 2016",-0.521660383974392,0.048061150358973,0.00351140725368271,0.0013434578914758,-0.0119919376427229,233482990,"2"
"AVNW 2016",-0.55547987370056,0.0423511558665746,0.00586005561066745,0.00203346891600042,0.0138996649037376,42345769.2,"2"
"BELFA 2016",-0.528364335673534,0.0147361072409935,0.00308986775079537,0.00576470652194646,-0.0135189847194032,304305882,"2"
"BLIN 2016",-0.544733413709016,0.0225330459566712,0.00580212745511241,0.00522503272921344,-0.0179132210726236,14742980,"2"
"BOXL 2016",-0.542239584633481,0.0223917271505362,0.00571183325720695,0.0055790031560196,-0.0197354795787094,46350601.08,"2"
"BRQS 2016",-0.533476717909074,0.0248031675253304,0.00546595571718796,0.00391908159132744,-0.0208181300162679,78892012.5,"2"
"BSQR 2016",-0.542727470790034,0.0263764443977907,0.0056476451521282,0.00490663601499103,-0.0153680637828427,74090256.8,"2"
"BVSN 2016",-0.578267810984154,0.0348667793887267,0.00629394694271445,0.00403426476180302,0.0257652111155269,23158923.84,"2"
"CCUR 2016",-0.542739619001831,0.0307037771719702,0.00662984903554199,0.00385222370189775,-0.0124224285691103,49852612.98,"2"
"CLFD 2016",-0.538069578036439,0.0244510487358612,0.00583226019307367,0.00597297540228653,-0.0202645165197245,264971317.2,"2"
"CLRO 2016",-0.536039243156664,0.0268173566039465,0.00563222468756463,0.00537546964875008,-0.0220821261606608,100738729.65,"2"
"COCP 2016",-0.519487815953242,0.0935307973430636,0.000795780538499591,-0.0107088819836908,0.0132449797840448,278472285,"2"
"CPAH 2016",-0.542063070702818,0.0267927794084939,0.00565347501488979,0.00438597718928418,-0.0165877944824088,10295693.96,"2"
"CPSH 2016",-0.543770246842851,0.0214918379412964,0.00568561163173636,0.00583179034536817,-0.0201326116681507,21653635.04,"2"
"CSPI 2016",-0.538339937993607,0.023844811191193,0.00567971804393438,0.00564772084529239,-0.0219867541314492,38978724.51,"2"
"CUI 2016",-0.542960240911436,0.0234635529221296,0.00569429378167513,0.00498880551790767,-0.015970219135056,142434493.71,"2"
"CYRN 2016",-0.543868107095204,0.0301494122056943,0.00561188531175866,0.00424586548513613,-0.0112953847760375,101715114.8,"2"
"DLPN 2016",-0.552875448940461,0.0190024423173575,0.006225284283499,0.00463205789153658,-0.0138910757586285,112535196,"2"
"DYSL 2016",-0.541023522516692,0.0230753615857847,0.00565964942581707,0.00541848287416967,-0.0199486853918008,16673701.77,"2"
"DZSI 2016",-0.533407143703694,0.039264508132268,0.0054606167223388,0.00214353889846903,-0.0133538430721723,81055111.5,"2"
"EFOI 2016",-0.545387189149873,0.0261616136291087,0.00584074569909185,0.00302884174239614,-0.0137504738022267,52488234.7,"2"
"ELTK 2016",-0.544139740724686,0.0207406787039955,0.00595299554505025,0.005881954760246,-0.0202795017561608,7405850,"2"
"EXFO 2016",-0.51101825114849,0.0540852959110543,0.00522646952740027,0.000777759893162158,-0.0173366503694498,6350236,"2"
"FEIM 2016",-0.538141034784258,0.0260380251426699,0.00567503737316247,0.00478655639950375,-0.0200497565838208,87471413.64,"2"
"FORTY 2016",-0.485374663608915,0.0377158510403408,0.00592750567213325,0.00339645127069739,-0.0211217713342603,5.43e+08,"2"
"FTEO 2016",-0.538025876913282,0.0201627754687829,0.00577875197003287,0.00545016343886157,-0.0197194891118366,386836800,"2"
"FTNW 2016",-0.543755275077177,0.0213974285554216,0.00583552635765854,0.00420617657997144,-0.0184763542326348,1404254.1,"2"
"GIGM 2016",-0.550312595202259,0.0225654951001379,0.00578178633654699,0.00532845922306139,-0.0128196427308159,32780000,"2"
"GILT 2016",-0.550134756254062,0.0435372963523792,0.00575287574079598,-0.00174837165445148,0.00942751929557725,470250000,"2"
"GSB 2016",-0.537937457499605,0.025165044932887,0.0057307541093952,0.00546569677308765,-0.020617241413015,86483135.89,"2"
"GSIT 2016",-0.533310266683436,0.0335215962651059,0.00524401381526914,0.00283835088132834,-0.0180412020387278,91610818.2,"2"
"GVP 2016",-0.541064672446142,0.0258239819868695,0.0056038466722218,0.00560149620463104,-0.0169167823690969,58851478.35,"2"
"HURC 2016",-0.52972684014951,0.023802279906419,0.00601285591125565,0.00410019710193432,-0.0272311290932811,172215298.6,"2"
"IEC 2016",-0.540889104233791,0.0214978263920271,0.0055984212151724,0.00673654128031141,-0.0192163660552284,49008902.31,"2"
"INOD 2016",-0.541316934616918,0.0228919838063625,0.00584112271421402,0.00480767415116695,-0.0193531735199152,60216005.2,"2"
"INVE 2016",-0.549293036800836,0.0331573457828946,0.0057111378956715,0.00246148172019205,-0.000102382959609214,38801528.5,"2"
"ISDR 2016",-0.541420088519492,0.0226430457778947,0.00573186072674977,0.00568785983758779,-0.0207314666794118,25453501.6,"2"
"IZEA 2016",-0.544048607548559,0.0223372783297248,0.00578900101015186,0.00500152259807207,-0.0182154991603206,24525022.5,"2"
"JCS 2016",-0.538758658278592,0.0211917594494883,0.00567145552870732,0.00569586272009366,-0.0230191057223833,41653317.6,"2"
"KOSS 2016",-0.541716755372136,0.0219304240574965,0.00581594582304735,0.00561145147299833,-0.0212862711589812,14986893.18,"2"
"KTCC 2016",-0.533687308511013,0.0242761896833015,0.00561164966983251,0.00445352726106795,-0.0210158029365517,78401635.92,"2"
"LEDS 2016",-0.550446108325739,0.0229215278924575,0.00597968121491412,0.00515957746124079,-0.0122468321104444,18318006.7,"2"
"LGL 2016",-0.543210343847418,0.0211129136953593,0.00573805362321038,0.0058821035357131,-0.0208521866231372,13376111.28,"2"
"LINK 2016",-0.542752495112566,0.0210153439263209,0.00571793593566979,0.00558414310573748,-0.018596482626371,14818773.06,"2"
"LTRPB 2016",-0.22901543937535,0.352479766556504,-0.0106266350756857,-0.0685062595151257,0.163705151697626,2631150268.5,"2"
"LTRX 2016",-0.544432248831055,0.0289197726249067,0.00564508571812567,0.00438857127534978,-0.0119130176339987,14768449.82,"2"
"MINDP 2016",-0.547254590495909,0.0202472081405554,0.00732457084238942,0.00659081938411522,-0.0150058216137839,7455835.6,"2"
"MJCO 2016",-0.533926967181559,0.0336081476473054,0.0051870269220526,0.00230544107188505,-0.0160695402490126,221988764.13,"2"
"MOXC 2016",-0.545217082406775,0.0220669603781198,0.00587549708203047,0.00487456204332911,-0.0186785471297899,339231535,"2"
"MTBCP 2016",-0.541487094804996,0.0256903167889631,0.00565560731191579,0.00427156000101337,-0.0162505403026929,1026855804.0164,"2"
"NCTY 2016",-0.562872295152738,0.0340759350063161,0.00631034887310634,-0.000865097356951165,0.0140606276773601,22715897.06,"2"
"NNDM 2016",-0.542933371324653,0.02288152418037,0.00574956777191499,0.00524955528303034,-0.0197822192845543,376506000,"2"
"NSYS 2016",-0.54171325840613,0.020167346246003,0.00571791316870113,0.00603177001607833,-0.0211783752983725,10359322.87,"2"
"OCC 2016",-0.540285152571186,0.0218739381188485,0.00564555118055804,0.00546914291800101,-0.0201558867112341,19876858.4,"2"
"OESX 2016",-0.544556242501326,0.0243751265654591,0.00578917453957848,0.00438895052941652,-0.014384493601005,38578724.42,"2"
"PRKR 2016",-0.553331988876274,0.0293955618850145,0.00603366517768667,0.00282169423442641,-0.00275352324284671,27117712.08,"2"
"QADB 2016",-0.505421645441605,0.0674706450325331,0.00400494394426484,-0.00326928508986531,-0.00344118615534862,308202808.88,"2"
"QBAK 2016",-0.543477747993244,0.0216712681265172,0.00577165064876236,0.00574920544711723,-0.0205230428192974,5595132.06,"2"
"QRHC 2016",-0.543835615752943,0.0249793451011461,0.00571868603707695,0.00422993100158297,-0.0144130180995477,35563540.26,"2"
"QTRH 2016",-0.540956653800756,0.0225773940445964,0.00647013476211631,0.00934518553870426,-0.0173272157967038,407497834.92,"2"
"RBCN 2016",-0.560765119045063,0.0241327762063828,0.00635492923144265,0.00363222713938495,-0.00151441424857404,14755851,"2"
"REFR 2016",-0.546560900984706,0.0224980665610228,0.00584704859408341,0.00534081896024976,-0.0168789492222529,42798045.88,"2"
"RGSE 2016",-0.552907143293246,0.022271367563232,0.00610755524099644,0.00447932413561312,-0.0112215744619393,2012100,"2"
"SCKT 2016",-0.540303640346143,0.0246836806944129,0.00435424510397533,0.00521512643526938,-0.0199749767983926,22988859.6,"2"
"SGLB 2016",-0.544327654142128,0.0200998555017588,0.00583148090345379,0.00594769317443477,-0.0213793534114367,6173564.33,"2"
"SMSI 2016",-0.543330121715201,0.0363693487462588,0.00555807570315468,0.0015540121419904,-0.00641920636964685,20951507.2,"2"
"SMTX 2016",-0.548236807111917,0.0230007455617857,0.00583877236792,0.00654426109945759,-0.0118915620182629,23805050.2,"2"
"SOFO 2016",-0.543963895663204,0.0285430873504574,0.00565149758603191,0.00451806273615206,-0.0118636987584916,25631157.79,"2"
"SOL 2016",-0.561918924387166,0.0224714398838322,0.00615764145537332,0.00791116921632017,0.00205968045274159,95931360,"2"
"SPI 2016",-0.591821547716789,0.00948607241952759,0.00821845818246653,-0.00180049857134513,0.0229658547257054,589933218.6,"2"
"SSNT 2016",-0.541833552220993,0.0210728414592886,0.00542063525042471,0.00600354604101279,-0.021706903773512,13232208,"2"
"SUNW 2016",-0.53736820840632,0.034824741117008,0.00534827529097808,0.00195741306658595,-0.00864009209510716,41311623.444,"2"
"SVT 2016",-0.541154307640702,0.0218539566909646,0.00577032088750561,0.00574167713244058,-0.0213367221138046,24968418.2,"2"
"TACT 2016",-0.537012118920828,0.0254011699099598,0.00569624750616128,0.00527104256164371,-0.0219863931985928,49468538.8,"2"
"TAIT 2016",-0.543642195168435,0.0207059498775562,0.00579742432488684,0.00602042849760962,-0.0211286609467711,6692324.87,"2"
"TCCO 2016",-0.543378662912072,0.0214280981109652,0.00577876981394547,0.00568725680056666,-0.0209164029443195,4783680.2,"2"
"TRNS 2016",-0.538862622733602,0.020748270929271,0.00580570882958567,0.00636420860818498,-0.0213988056902233,70026941.4,"2"
"TSRI 2016",-0.54209174725787,0.0207523379739794,0.00578362620817272,0.00600172600359673,-0.02216113348058,7455835.6,"2"
"TZOO 2016",-0.53006937951648,0.0289389358536274,0.00565615626891229,0.00468294431204866,-0.021200029978453,138253530,"2"
"USATP 2016",-0.547202473446464,0.0236769173248282,0.00563977381383275,0.00585278298065703,-0.0127989154956643,131208522.5,"2"
"WSTG 2016",-0.536607524124808,0.0247317544884728,0.00587527783654073,0.00473601180707495,-0.0217552652913548,82679026,"2"
"WTT 2016",-0.540034719977384,0.025275765652726,0.00557468647930167,0.004871730429771,-0.0197230009425286,35008917.02,"2"
"PG 2017",11.9744498281628,-0.568116870529745,-0.0527188990588192,0.640304124379733,-7.0755646422504,222896093914.2,"1"
"VIPS 2017",-0.059425412916745,0.415770469843592,-0.00543800497294174,-0.10243235518012,0.13892215899066,6253200000,"2"
"KR 2017",2.94750999366965,-0.538503497595538,-0.0126160178985039,0.113514351381103,-0.632907458401224,31520988408,"38"
